ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R/EGD/2261","EGD",2261,"C/EGD/2262","Stirling Presbytery records","CH2/722/5.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also Ronald 'Landmarks of Old Stirling',  p. 354.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:18:38"
"R/EGD/2262","EGD",2262,"C/EGD/2263","Marwick Collection","D31/4/3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"His notes on primary documents that aren't held in Orkney.

J G Dalyell 'The Darker Superstitions of Scotland' Edinburgh, 1834, p 388.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:21:00"
"R/EGD/2263","EGD",2263,"C/EGD/2264","private papers","D20/2/16/1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also J G Dalyell 'The Darker Superstitions of Scotland' Edinburgh, 1834, pp. 270, 307.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:24:34"
"R/EGD/2264","EGD",2264,"C/EGD/2265",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cramond, W (ed.) 'Annals of Banff' (New Spalding Club, Aberdeen, 1891-3).

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:24:40"
"R/EGD/2265","EGD",2265,"C/EGD/2266","Strathbogie Presbytery records","CH2/342/2, f 15v",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","09/11/02 16:34:43"
"R/EGD/2266","EGD",2266,"C/EGD/2267","Kirkcaldy Presbytery records","CH2/224/1, f 100v, 101v, 102v.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/24/02 16:26:22"
"R/EGD/2267","EGD",2267,"C/EGD/2268","Strathbogie Presbytery records","CH2/342/2, f 19v, 25r, 43v, 45v, 49r, 54r, 56r, 57r, 61r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Presbytery records have entries for 1637 and 1640 but  she did not appear in 5/1640. Gap in minutes, then entry notes that she had been summmoned and searched for but not found. Later entries in 1644 record that she was summoned x3 but DNA, ordered to satisfy in sackcloth in own parish and eventually to be excommunicated. Last entry notes that she was dead.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:29:18"
"R/EGD/2268","EGD",2268,"C/EGD/2269","Kirkcaldy Presbytery records","CH2/224/1, f115v, 116r, 117r",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"PRES.BK. KIRK. p. 131","SMD","05/15/01 17:33:52","jhm","01/17/02 14:59:47"
"R/EGD/2269","EGD",2269,"C/EGD/2270","Kirkcaldy Presbytery records","CH2/224/1, f115v, 116v, 118r",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/24/02 16:33:49"
"R/EGD/227","EGD",227,"C/EGD/227","Circuit Court Books","JC10/1 fo. 123v",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Larner found an Elspeth Sckogie in JC37/1 a source we didn't check, but this can't be correct because JC37 doesn't start until 1848!","SMD","05/15/01 17:33:52","LEM","08/28/02 15:56:15"
"R/EGD/2270","EGD",2270,"C/EGD/2271","Kirkcaldy Presbytery records","CH2/224/1, f 121v,123v",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/24/02 16:34:57"
"R/EGD/2272","EGD",2272,"C/EGD/2273",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers, R 'Domestic Annals of Scotland' (Edinburgh, 1861), p 160.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 12:51:35"
"R/EGD/2273","EGD",2273,"C/EGD/2274",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"R Chambers 'Domestic Annals of Scotland' Edinburgh, 1861,  p. 160.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:36:27"
"R/EGD/2274","EGD",2274,"C/EGD/2275",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers, R 'Domestic Annals of Scotland' (Edinburgh, 1861), pp. 160-1.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 12:53:27"
"R/EGD/2275","EGD",2275,"C/EGD/2276",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers, R 'Domestic Annals of Scotland' (Edinburgh, 1861), pp. 160-1.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 12:54:51"
"R/EGD/2276","EGD",2276,"C/EGD/2277",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers, R 'Domestic Annals of Scotland' (Edinburgh, 1861), pp. 160-1.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 12:55:08"
"R/EGD/2277","EGD",2277,"C/EGD/2278",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers, R 'Domestic Annals of Scotland' (Edinburgh, 1861), pp. 160-1.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 12:57:47"
"R/EGD/2278","EGD",2278,"C/EGD/2279",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore. John 'Witchcraft and the church in Scotland' unpublished PhD thesis, Glasgow, 1948, p 219.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/03/02 12:13:19"
"R/EGD/2279","EGD",2279,"C/EGD/2280",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Buchan, J 'History of Peebleshire' (Glasgow, 1925-7), Vol 2, p 178.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 15:51:45"
"R/EGD/228","EGD",228,"C/EGD/228","Circuit Court Books","JC10/1 fo. 123v, 124v",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,"PROC. S.R.O. LIST

The project was unable to locate this source/reference at the NAS so were unable to check it. We doubt that it even exists.","SMD","05/15/01 17:33:52","jhm","10/28/02 16:43:44"
"R/EGD/2280","EGD",2280,"C/EGD/2281","Lanark Presbytery Records","CH2/234/1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also W Hunter 'Biggar and the House of Fleming' Biggar, 1862,  p. 279.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:49:21"
"R/EGD/2281","EGD",2281,"C/EGD/2282","SJC","v3, p. 601-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also J G Dalyell 'Darker Superstitions of Scotland' Edinburgh, 1834, p. 671.

The project did not check Larner's reference to this printed secondary source as part of the research","SMD","05/15/01 17:33:52","jhm","10/24/02 16:51:57"
"R/EGD/2282","EGD",2282,"C/EGD/2283",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore. John 'Witchcraft and the church in Scotland' unpublished PhD thesis, Glasgow, 1948, pp 219-220.

Dalyell, J G 'The Darker Superstitions of Scotland' (Edinburgh, 1834), pp. 27, 383, 665.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/05/02 16:30:56"
"R/EGD/2283","EGD",2283,"C/EGD/2284",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Beveridge, D 'Culross and Tulliallan' (Edinburgh, 1885), p 203.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:30:56"
"R/EGD/2284","EGD",2284,"C/EGD/2285","Orkney Presbytery Records","CH2/1082/1. 223.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also Dalyell, J G 'The Darker Superstitions of Scotland' (Edinburgh, 1834), pp. 492-3, 539.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:55:06"
"R/EGD/2285","EGD",2285,"C/EGD/2286","Orkney Presbytery Records","CH2/1082/1, p. 233.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also Dalyell, J G 'The Darker Superstitions of Scotland' (Edinburgh, 1834), pp. 5, 52, 267.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:56:26"
"R/EGD/2286","EGD",2286,"C/EGD/2287","Orkney Presbytery Records","CH2/1082/1, p 223.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also Dalyell, J G 'The Darker Superstitions of Scotland' (Edinburgh, 1834), pp.59, 61, 255.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/24/02 16:57:45"
"R/EGD/2287","EGD",2287,"C/EGD/2288",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,"His notes on primary documents that aren't held in Orkney.
Marwick collection in Orkney Archives also notes there was/is information in Records of Orkney Sheriff Court but the primary source has not been located.

J G Dalyell 'Darker Superstitions of Scotland' Edinburgh, 1834, pp. 109; 256; 514.

The project did not check this secondary reference as part of the research.","SMD","05/15/01 17:33:52","jhm","01/14/04 10:42:15"
"R/EGD/2288","EGD",2288,"C/EGD/2289","Orkney Presbytery Records","CH2/1082/1, p 223.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also J G Dalyell 'Darker Superstitions of Scotland' Edinburgh, 1834, p 327.

The project did not check this secondary reference as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:20:03"
"R/EGD/2289","EGD",2289,"C/EGD/2290",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Extracts from the kirk session records of Dunfermline' (Edinburgh, 1865), p 309

or Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

Larner did not give accurate citation for this but it is probably the first reference.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:38:29"
"R/EGD/229","EGD",229,"C/EGD/229",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"PROC. SRO LIST

The project was unable to locate this source/reference at the NAS so were unable to check it. We doubt that it even exists.","SMD","05/15/01 17:33:52","jhm","10/28/02 16:44:02"
"R/EGD/2290","EGD",2290,"C/EGD/2291",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 310.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:49:07"
"R/EGD/2291","EGD",2291,"C/EGD/2292",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Lyon, C J 'History of St Andrews' (Edinburgh, 1843), Vol 2, p. 18.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:45:38"
"R/EGD/2293","EGD",2293,"C/EGD/2294",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Dunbar, E 'Documents relating to Moray' (Edinburgh, 1895), p 39.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:51:44"
"R/EGD/2294","EGD",2294,"C/EGD/2295",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Minutes of the kirk session of Kinghorn, p. 50

Larner did not give accurate citation for this.

The project did not check Larner's reference to this source as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:25:22"
"R/EGD/2295","EGD",2295,"C/EGD/2296","Kirkcaldy Presbytery records","CH2/224/1, f221r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Minutes of the kirk session of Kinghorn, p. 50.

The project did not check this reference as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:26:58"
"R/EGD/2296","EGD",2296,"C/EGD/2297",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cook, D 'Annals of Pittenweem' (Anstruther, 1867), pp. 49- 50.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/05/02 09:24:57"
"R/EGD/2298","EGD",2298,"C/EGD/2299",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cook, D 'Annals of Pittenweem' (Anstruther, 1867), p 49.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:56:01"
"R/EGD/2299","EGD",2299,"C/EGD/2300",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cook, D 'Annals of Pittenweem' (Anstruther, 1867), pp. 49-50.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:56:16"
"R/EGD/23","EGD",23,"C/EGD/23","APS","Vol 7, p 123, appendix p 31.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","08/09/02 11:42:09"
"R/EGD/230","EGD",230,"C/EGD/230","Process Notes","JC26/25",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/15/02 11:33:13"
"R/EGD/2300","EGD",2300,"C/EGD/2301",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cook, D 'Annals of Pittenweem' (Anstruther, 1867), pp. 49-50.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:59:11"
"R/EGD/2301","EGD",2301,"C/EGD/2302",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"WILLIS p. 31.

We cannot find the full citation for this abbreviated reference taken from Larner et al, so were unable to check it.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:35:57"
"R/EGD/2302","EGD",2302,"C/EGD/2303",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:49:17"
"R/EGD/2303","EGD",2303,"C/EGD/2304",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:50:54"
"R/EGD/2304","EGD",2304,"C/EGD/2305",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:51:02"
"R/EGD/2305","EGD",2305,"C/EGD/2306","Orkney Presbytery Records","CH2/1082/1, p 211.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also J G Dalyell 'Darker Superstitions of Scotland' Edinburgh, 1834, pp. 32; 58-59; 73-74; 260; 266; 271; 593.

The project did not check this printed secondary reference as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:38:59"
"R/EGD/2306","EGD",2306,"C/EGD/2307","Orkney Presbytery Records","CH2/1082/1, p 215.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also J G Dalyell 'Darker Superstitions of Scotland' Edinburgh, 1834, pp. 109, 125 & 459.

The project did not check this printed secondary reference as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:42:16"
"R/EGD/2307","EGD",2307,"C/EGD/2308",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:52:34"
"R/EGD/2308","EGD",2308,"C/EGD/2309",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:52:43"
"R/EGD/2309","EGD",2309,"C/EGD/2310",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson, E 'Annals of Dunfermline' (Edinburgh, 1879), p 309.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 11:54:37"
"R/EGD/2310","EGD",2310,"C/EGD/2311","Process Notes","JC26/13",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,"See also J Lamont 'Diary' Maitland Club, Edinburgh, 1830, p. 6.

The project did not check this printed secondary reference as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 16:57:48"
"R/EGD/2311","EGD",2311,"C/EGD/2312","Orkney Presbytery Records","CH2/1082/1. P 228.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also J G Dalyell 'Darker Superstitions of Scotland' Edinburgh, 1834, pp. 8, 109, 390, 459.

The project did not check this printed secondary reference as part of the research.","SMD","05/15/01 17:33:52","jhm","10/25/02 17:00:50"
"R/EGD/2312","EGD",2312,"C/EGD/2313","County Folklore","Vol III, Orkney and Shetland, pp. 88-99.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,"County Folklore collected and edited by Black and Thomas is a copy of S Hibbert 'Description of the Shetland island' Edinburgh, 1822, pp. 593-602.","SMD","05/15/01 17:33:52","jhm","10/25/02 17:03:24"
"R/EGD/2313","EGD",2313,"C/EGD/2314","Strathbogie Presbytery records","CH2/342/2, f41r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/25/02 17:04:16"
"R/EGD/2314","EGD",2314,"C/EGD/2315",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cramond, W 'The Records of Elgin' (Aberdeen, 1911-24), Vol 1, p. 178..

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 15:17:14"
"R/EGD/2315","EGD",2315,"C/EGD/2316",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cook, D 'Annals of Pittenweem' (Anstruther, 1867), p 50.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 16:59:27"
"R/EGD/2316","EGD",2316,"C/EGD/2317",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cook, D 'Annals of Pittenweem' (Anstruther, 1867), p 50.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/04/02 17:02:45"
"R/EGD/2317","EGD",2317,"C/EGD/2318",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"McCall, H B 'History of Mid Calder' (Edinburgh, 1894), p 226.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/05/02 10:24:22"
"R/EGD/2318","EGD",2318,"C/EGD/2319","Strathbogie Presbytery records","CH2/342/2, f 47r, 49r and 51r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/25/02 17:08:49"
"R/EGD/2319","EGD",2319,"C/EGD/2320",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cramond, W 'The Records of Elgin' (Aberdeen, 1911-24), Vol 1, p. 248.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/05/02 10:31:46"
"R/EGD/232","EGD",232,"C/EGD/232",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"PROC. SRO LIST

The project was unable to locate this source/reference in the NAS and so were unable to check it.","SMD","05/15/01 17:33:52","jhm","10/25/02 17:10:05"
"R/EGD/2320","EGD",2320,"C/EGD/2321",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"McCall, H B 'History of Mid Calder' (Edinburgh, 1894), p 32.

The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:33:52","jhm","09/05/02 10:24:06"
